"","County","At Risk Pop 10-19","Court Commitments(CC)","Commitment Rate per 1K","Commitment Rate Rank","CC White %","CC Black %","CC Hispanic %","CC Male %","Alt Plans Commitments","Alt Plans Commitments %","Detention Long Term","Detention Long Term White %","Detention Long Term Black %","Detention Long Term Hispanic %","Detention Long Term Male %","Detention Total","Detention Rate per 1K","Detention White %","Detention Black %","Detention Hispanic %","Detention Male %","Short-Term Program","Short-Term Program White %","Short-Term Program Black %","Short-Term Program Hispanic %","Short-Term Program Male %","22/23 Grads","GR Black","GR White","GR Hispanic","GR Asian","GR Female","GR Male","GR Eco Dis","Grads with HOPE Rate","2022 Model-Based Estimate of Median Household Income, Dollars","2022 Rank","2018-2022 Median Household Income, Dollars","2018-2022 Rank of Total","2018-2022 Median Household Income, White, Dollars","2018-2022 Median Household Income, Black, Dollars","2018-2022 Median Household Income, Hispanic, Dollars","2018-2022 Households With Incomes Less than $10,000, Percent","2018-2022 Households With Incomes Less than $10,000, White, Percent","2018-2022 Households With Incomes Less than $10,000, Black, Percent","2018-2022 Households With Incomes Less than $10,000, Hispanic, Percent","2018-2022 Households With Incomes $10,000-$24,999, Percent","2018-2022 Households With Incomes $10,000-$24,999, White, Percent","2018-2022 Households With Incomes $10,000-$24,999, Black, Percent...15","2018-2022 Households With Incomes $10,000-$24,999, Black, Percent...16","2018-2022 Households With Incomes $25,000-$49,999, Percent","2018-2022 Households With Incomes $25,000-$49,999, White, Percent...18","2018-2022 Households With Incomes $25,000-$49,999, White, Percent...19","2018-2022 Households With Incomes $25,000-$49,999, White, Percent...20","2018-2022 Households With Incomes $50,000-$99,999, Percent","2018-2022 Households With Incomes $50,000-$99,999, White, Percent","2018-2022 Households With Incomes $50,000-$99,999, Black, Percent","2018-2022 Households With Incomes $50,000-$99,999, Hispanic, Percent","2018-2022 Households With Incomes $100,000 or More, Percent","2018-2022 Households With Incomes $100,000 or More, White, Percent","2018-2022 Households With Incomes $100,000 or More, Black, Percent","2018-2022 Households With Incomes $100,000 or More, Hispanic, Percent","2022 Total Persons in Poverty","2022 Total Persons in Poverty, Percent","2022 Rank of Total Persons in Poverty, Percent","2022 Children Under Age 18 in Poverty","2022 Children Under Age 18 in Poverty, Percent","2022 Related Children in Families, Age 5-17, in Poverty","2022 Related Children in Families, Age 5-17, in Poverty, Percent","2018-2022 Persons Below Poverty Level, Percent","2018-2022 Persons Below Poverty Level, White, Percent","2018-2022 Persons Below Poverty Level, Black, Percent","2018-2022 Persons Below Poverty Level, Hispanic, Percent","2018-2022 Persons Age 65 and Over in Poverty, Percent","2018-2022 Persons Less than High School Graduates in Poverty, Percent","2018-2022 Persons with Bachelor's Degree or Higher in Poverty, Percent","2018-2022 Families Below Poverty Level, Percent","2018-2022 Families Below Poverty Level with a White Householder, Percent","2018-2022 Families Below Poverty Level with a Black Householder, Percent","2018-2022 Families Below Poverty Level with a Hispanic Householder, Percent","2018-2022 Families Below Poverty Level, Female Head of Household, No Husband Present, Percent","2018-2022 Poverty Level with a White Householder, Female Head of Household, No Husband Present, Percent","2018-2022 Poverty Level with a Black Householder, Female Head of Household, No Husband Present, Percent","2018-2022 Poverty Level with an Hispanic Householder, Female Head of Household, No Husband Present, Percent"
"113","PIERCE",2773,0,0,80,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,4,1.44248106743599,1,0,0,1,0,NA,NA,NA,NA,228,0.956521739130435,0.972677595628415,0.95,NA,0.982456140350877,0.958677685950413,0.946808510638298,0.449339207048458,52695,80,54861,71,56408,"32188","76895",0.035254691689008,0.0319713038053649,"5.1948051948051948E-3","0",0.17627345844504,0.167342482844666,"0.29220779220779219","6.5384615384615388E-2",0.232573726541555,0.217872738615097,"0.38701298701298703","0.11923076923076924",0.352412868632708,0.358546475358702,"0.22987012987012986","0.65",0.203485254691689,0.22426699937617,"8.5714285714285715E-2","0.16538461538461538",3338,0.166500399042298,"78",1075,0.219836400817996,781,0.214678394722375,0.152590779273766,0.106251117335081,0.420221169036335,"0.34541792547834843",0.12003583159152,0.281933256616801,0.0475344291426033,0.102,0.065,"0.30500000000000005","0.34199999999999997",0.383,0.29,"0.46100000000000002","0.49200000000000005"
"114","PIKE",2786,0,0,80,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,6,2.15362526920316,0.833333333333333,0.166666666666667,0,0.666666666666667,2,0.5,0.5,0,1,293,1,0.952554744525547,NA,NA,0.977941176470588,0.935672514619883,0.905263157894737,0.549152542372881,80626,19,83866,13,89275,"42344","-",0.043289371605896,0.0351900972590628,"0.12371134020618557","8.7912087912087919E-2",0.0842513576415826,0.0689655172413793,"0.20446735395189003","0.30769230769230771",0.163072148952676,0.1552608311229,"0.20618556701030927","0",0.305197827773468,0.310167992926614,"0.25429553264604809","0.24175824175824176",0.404189294026377,0.430415561450044,"0.21134020618556701","0.36263736263736263",1709,0.0867688870836718,"14",504,0.109114526953886,367,0.103613777526821,0.0814275077119455,0.0690009675858732,0.140862944162437,"0.42339832869080779",0.0647651006711409,0.178940123881624,0.0277672118676303,0.054,0.037,"0.16700000000000001","0.33700000000000002",0.286,0.227,"0.45500000000000002","1"
"115","POLK",6205,2,0.32232070910556,113,0,1,0,1,1,0.5,1,0,1,0,1,18,2.90088638195004,0.444444444444444,0.5,0,0.777777777777778,0,NA,NA,NA,NA,499,0.8875,0.867507886435331,0.842105263157895,NA,0.8984375,0.840625,0.866319444444444,0.474409448818898,54894,73,51956,90,58455,"35486","37155",0.0630276470967326,0.0411502632644795,"0.13646633529145955","8.5248332097850266E-2",0.17484049751885,0.168246253543945,"0.24627202892001807","0.20311341734618235",0.245343816459367,0.243499392466586,"0.2422051513782196","0.32913269088213493",0.293871237997036,0.293236127987039,"0.29643018526886578","0.24240177909562638",0.222916800928014,0.253867962737951,"7.862629914143697E-2","0.14010378057820608",6441,0.148818188119498,"63",2138,0.198275062598535,1559,0.196520862221102,0.171875,0.141528988599646,0.310483870967742,"0.38254582142256599",0.0978077571669477,0.293701933070048,0.0431795878312071,0.143,0.102,"0.28099999999999997","0.40099999999999997",0.435,0.35,"0.57700000000000007","0.67200000000000004"
"116","PULASKI",1037,1,0.964320154291225,146,0,1,0,0,1,1,0,NA,NA,NA,NA,6,5.78592092574735,0.166666666666667,0.833333333333333,0,0.5,0,NA,NA,NA,NA,73,0.870967741935484,0.939393939393939,1,NA,0.955555555555556,0.857142857142857,0.9125,0.472972972972973,46975,119,42545,140,67173,"32617","39702",0.0975296759704844,0.056763925729443,"0.15779283639883834","0",0.151427654796278,0.109283819628647,"0.18489835430784124","0.20161290322580644",0.315688161693936,0.238196286472149,"0.48402710551790901","0.5161290322580645",0.222649983958935,0.283819628647215,"0.10067763794772508","7.2580645161290328E-2",0.212704523580366,0.311936339522546,"7.2604065827686345E-2","0.20967741935483872",1693,0.196085244382673,"98",438,0.254799301919721,323,0.253134796238245,0.189186046511628,0.0933977455716586,0.306628966383915,"0.54276315789473684",0.151663405088063,0.117109634551495,0.0256709451575263,0.197,0.122,"0.28299999999999997","0.44600000000000001",0.461,0.593,"0.38500000000000001","0.73499999999999999"
"117","PUTNAM",2604,0,0,80,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,6,2.30414746543779,0,0.833333333333333,0,1,0,NA,NA,NA,NA,199,0.925,0.836538461538462,0.857142857142857,NA,0.926605504587156,0.830508474576271,0.876651982378855,0.371727748691099,62241,49,60825,50,69360,"53184","62353",0.0366423061307349,0.0302144249512671,"6.3773250664304698E-2","0",0.120990661794559,0.0891116680590365,"0.18069087688219662","0.25899280575539568",0.237007714169712,0.250069618490671,"0.21612046058458814","9.8920863309352514E-2",0.312119366626066,0.291283764967975,"0.39061116031886628","0.3920863309352518",0.293239951278928,0.33932052353105,"0.14880425155004429","0.25",3027,0.132664241574265,"49",946,0.218627224404899,674,0.208410636982066,0.160312627800245,0.135462408516301,0.23705966930266,"3.7271448663853728E-2",0.0808674875941922,0.164615384615385,0.0580582992050108,0.119,0.081,"0.22899999999999998","0",0.298,0.29,"0.248","0"
"118","QUITMAN",217,0,0,80,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,21,0.882352941176471,NA,NA,NA,0.875,NA,0.875,NA,41516,150,38889,150,45086,"33134","-",0.146137787056367,0.0821052631578947,"0.24047619047619048","0",0.150313152400835,0.145263157894737,"0.17857142857142858","0",0.355949895615866,0.421052631578947,"0.31666666666666665","0.23880597014925373",0.209812108559499,0.267368421052632,"0.16666666666666666","0",0.137787056367432,0.0842105263157895,"9.7619047619047619E-2","0.76119402985074625",501,0.223262032085562,"124",140,0.344827586206897,104,0.354948805460751,0.152752293577982,0.137460650577125,0.176265270506108,"0",0.0553359683794466,0.130311614730878,0.0648648648648649,0.075,0.039,"0.13799999999999998","0",0.36,0.526,"0.35699999999999993","-"
"119","RABUN",1531,3,1.95950359242325,156,1,0,0,0.666666666666667,3,1,0,NA,NA,NA,NA,10,6.53167864141084,0.8,0,0.1,0.8,2,1,0,0,1,131,NA,0.961165048543689,1,NA,0.971014492753623,0.955223880597015,0.944444444444444,0.526717557251908,63387,46,57261,61,58828,"40188","72174",0.0403133903133903,0.0397553516819572,"0","4.6296296296296294E-2",0.17022792022792,0.149694189602446,"0.29850746268656714","0",0.234615384615385,0.241590214067278,"0.47761194029850745","0.14814814814814814",0.305413105413105,0.312385321100917,"0.22388059701492538","0.39351851851851855",0.249430199430199,0.256574923547401,"0","0.41203703703703703",2160,0.127238454288407,"41",501,0.193810444874275,342,0.190317195325543,0.144842588676053,0.124497453765746,0.429292929292929,"0.17480314960629922",0.0559725498606048,0.280688622754491,0.0910826288519226,0.083,0.078,"0.51300000000000001","5.3000000000000005E-2",0.239,0.225,"1","0"
"120","RANDOLPH",769,0,0,80,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,14,18.2054616384915,0,1,0,0.857142857142857,1,0,1,0,1,43,0.788461538461538,NA,NA,NA,0.869565217391304,0.676470588235294,0.754385964912281,NA,39188,156,24638,159,41985,"21059","-",0.0838229533881708,0.0546163849154746,"9.860788863109049E-2","0",0.423031727379553,0.192457737321196,"0.53654292343387466","0",0.27457892675284,0.315994798439532,"0.23607888631090487","1",0.118683901292597,0.189856957087126,"9.1067285382830626E-2","0",0.099882491186839,0.247074122236671,"3.7703016241299306E-2","0",1635,0.27437489511663,"153",501,0.397934868943606,362,0.372427983539095,0.281073218037821,0.0847096430474161,0.375708302537571,"0.16279069767441862",0.315832649712879,0.49331550802139,0.0741444866920152,0.177,0,"0.26700000000000002","0",0.276,0,"0.29699999999999999","-"
"121","RICHMOND",27045,12,0.443704936217415,122,0.0833333333333333,0.916666666666667,0,1,9,0.75,3,0.333333333333333,0.666666666666667,0,1,189,6.98835274542429,0.0740740740740741,0.904761904761905,0.00529100529100529,0.714285714285714,8,0,1,0,1,1586,0.795634920634921,0.741641337386018,0.660550458715596,0.894736842105263,0.844984802431611,0.718242597898758,0.770843989769821,0.312995729103112,50079,92,50605,96,62617,"41935","61677",0.0799157075701086,0.0552920302712098,"0.10014446267231458","9.2495062541145492E-2",0.17628464905171,0.109968497664482,"0.22239905976837002","0.10928242264647794",0.239693089101421,0.226527139081001,"0.2438480938272814","0.24753127057274524",0.3004538823148,0.31853568454213,"0.28789696628388139","0.29657669519420671",0.20365267196196,0.289676648441178,"0.14571141744815258","0.25411454904542463",35823,0.183751038706567,"90",12107,0.264431582395981,8375,0.257193747504837,0.207190382888399,0.131217632181139,0.255558160082223,"0.1978499069671284",0.122895739521995,0.346555591156681,0.0597876343228851,0.164,0.081,"0.21600000000000003","0.14799999999999999",0.332,0.232,"0.35900000000000004","0.16500000000000001"
"122","ROCKDALE",13908,7,0.503307448950244,127,0,1,0,0.857142857142857,7,1,0,NA,NA,NA,NA,38,2.73224043715847,0.105263157894737,0.842105263157895,0.0263157894736842,0.736842105263158,3,0,1,0,0.333333333333333,1195,0.902464065708419,0.745454545454545,0.76605504587156,1,0.89033189033189,0.85,0.910012674271229,0.360774818401937,71984,29,68999,33,67445,"69382","56278",0.0360409145607702,0.0466922748612889,"2.5927947598253277E-2","7.2788827761320354E-2",0.0766847172081829,0.0927016645326505,"6.6593886462882099E-2","0.12526449428692341",0.225270758122744,0.195817328211694,"0.24885371179039301","0.25772323317816337",0.348255114320096,0.349722577891592,"0.33842794759825329","0.35632670334320776",0.313748495788207,0.315066154502774,"0.32019650655021836","0.18789674143038509",10561,0.1123893240252,"26",3967,0.179616046364213,2887,0.169494510655786,0.113718762139065,0.129672700306738,0.0966775906882134,"0.24271546876597486",0.062450421864859,0.185003946329913,0.0399362839913528,0.087,0.106,"6.6000000000000003E-2","0.27199999999999996",0.168,0.223,"0.12200000000000001","0.61699999999999999"
"123","SCHLEY",672,0,0,80,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,1,1.48809523809524,1,0,0,0,0,NA,NA,NA,NA,93,1,0.954545454545455,NA,NA,0.957446808510638,0.979591836734694,0.971428571428571,0.645161290322581,57510,64,53274,81,56069,"27083","48533",0.096958174904943,0.0915312232677502,"0.13218390804597702","0.22222222222222221",0.180608365019011,0.147134302822926,"0.32471264367816094","0.16049382716049382",0.208491761723701,0.192472198460222,"0.23275862068965517","0.2839506172839506",0.308618504435995,0.315654405474765,"0.31034482758620691","0.12345679012345678",0.20532319391635,0.253207869974337,"0","0.20987654320987653",693,0.154480606330807,"69",236,0.223484848484848,172,0.212608158220025,0.159255202628697,0.120274914089347,0.356265356265356,"0.13358778625954199",0.270935960591133,0.408888888888889,0.0387453874538745,0.13,0.123,"0.21199999999999999","0.107",0.435,0.483,"0.34099999999999997","1"
"124","SCREVEN",1489,0,0,80,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,6,4.02955003357958,0.5,0.5,0,0.833333333333333,1,0,1,0,1,109,0.897959183673469,0.823529411764706,NA,NA,0.919354838709677,0.8,0.858267716535433,0.419642857142857,52713,79,49941,99,64029,"33131","52800",0.0643114025809181,0.032258064516129,"0.11619506321493077","0.27941176470588236",0.176221705098371,0.129032258064516,"0.26189042745334135","0",0.259784218320288,0.26008064516129,"0.26490066225165565","0.17647058823529413",0.263380579648826,0.269489247311828,"0.2588801926550271","0.54411764705882348",0.236302094351597,0.309139784946237,"9.8133654425045153E-2","0",2572,0.187627662678728,"93",819,0.297601744186047,601,0.304303797468354,0.184198943661972,0.121141676352835,0.284433875983172,"5.5555555555555552E-2",0.123110947290822,0.241519674355495,0.050314465408805,0.1,0.052,"0.219","0.186",0.275,0.072,"0.48000000000000004","1"
"125","SEMINOLE",1051,0,0,80,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,1,0.951474785918173,1,0,0,1,0,NA,NA,NA,NA,96,0.953488372093023,0.92,NA,NA,0.931818181818182,0.932203389830508,0.932038834951456,0.48936170212766,45223,128,46063,124,51892,"27237","92240",0.086504243087873,0.0651569328565753,"0.13137996219281664","0.13559322033898305",0.190528332877087,0.129519268970997,"0.33648393194706994","0",0.25923898165891,0.271354787445371,"0.23251417769376181","0",0.250205310703531,0.294398092967819,"0.13610586011342155","0.79661016949152541",0.213523131672598,0.239570917759237,"0.16351606805293006","6.7796610169491525E-2",2090,0.232428825622776,"133",626,0.35307388606881,451,0.343226788432268,0.210233592880979,0.157307289850017,0.318212141427618,"0.4660493827160494",0.13216485078162,0.251282051282051,0.0563876651982379,0.162,0.101,"0.28500000000000003","0.22900000000000001",0.396,0.306,"0.41799999999999998","1"
"126","SPALDING",8804,0,0,80,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,27,3.06678782371649,0.0740740740740741,0.851851851851852,0,0.814814814814815,1,0,0,0,0,593,0.855029585798817,0.807547169811321,0.873417721518987,NA,0.89344262295082,0.777777777777778,0.845714285714286,0.415329768270945,55086,72,57367,60,70927,"36850","46165",0.0677869444550051,0.0261336957864821,"0.14616531009973632","6.0606060606060606E-3",0.171311257271034,0.134807858643272,"0.24567236042645879","5.4545454545454543E-2",0.209519826635745,0.191770666007661,"0.22389086323512553","0.48727272727272725",0.324715811884576,0.358334363029779,"0.2569070273988307","0.4",0.22666615975364,0.288953416532806,"0.12736443883984869","5.2121212121212124E-2",13102,0.192911936628532,"96",4917,0.313224614600586,3470,0.304492804492804,0.187838614970187,0.127316535513803,0.289436804764824,"0.28410438908659547",0.0986646884272997,0.335643015521064,0.0363895825900821,0.145,0.088,"0.26","0.27099999999999996",0.35,0.287,"0.39600000000000002","0.78600000000000003"
"127","STEPHENS",3344,0,0,80,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,7,2.0933014354067,0.714285714285714,0.142857142857143,0,0.571428571428571,0,NA,NA,NA,NA,240,0.931034482758621,0.941489361702128,0.823529411764706,NA,0.932773109243697,0.928057553956835,0.907407407407407,0.633744855967078,51980,83,52901,83,55146,"44392","24422",0.0588465680994811,0.0400965073529412,"0.20446428571428571","4.5296167247386762E-2",0.17516890237932,0.168198529411765,"0.18035714285714285","0.55052264808362372",0.244492313717811,0.250574448529412,"0.18392857142857144","0.25783972125435539",0.321257221188681,0.319508272058824,"0.36875000000000002","0.14634146341463414",0.200234994614707,0.221622242647059,"6.25E-2","0",3587,0.137112495699706,"54",1194,0.20504894384338,844,0.195642095503013,0.127936829002645,0.10549481754934,0.219796763266842,"8.5377821393523068E-2",0.108550855085509,0.166218034993271,0.0755555555555556,0.067,0.065,"8.4000000000000005E-2","0",0.225,0.266,"8.8999999999999996E-2","-"
"128","STEWART",334,1,2.9940119760479,159,0,1,0,1,1,1,0,NA,NA,NA,NA,4,11.9760479041916,0,1,0,0.5,0,NA,NA,NA,NA,23,1,NA,NA,NA,1,0.916666666666667,0.958333333333333,NA,41158,151,43094,139,65313,"35870","-",0.0535097813578826,0.0119617224880383,"6.9182389937106917E-2","-",0.273878020713464,0.110047846889952,"0.33805031446540879","-",0.237629459148446,0.303827751196172,"0.22484276729559749","-",0.268699654775604,0.188995215311005,"0.26808176100628933","-",0.166283084004603,0.385167464114833,"9.984276729559749E-2","-",1010,0.259240246406571,"147",206,0.377981651376147,153,0.380597014925373,0.219411764705882,0.0827067669172932,0.273311897106109,"0.96296296296296291",0.162544169611307,0.546125461254613,0,0.12,0.059,"0.155","-",0.334,0,"0.34899999999999998","-"
"129","SUMTER",4196,1,0.238322211630124,104,0,1,0,1,1,1,0,NA,NA,NA,NA,20,4.76644423260248,0,0.95,0.05,0.75,0,NA,NA,NA,NA,201,0.988571428571429,1,1,NA,0.981481481481482,0.989583333333333,0.985294117647059,0.325,44677,134,38899,149,56349,"35078","40110",0.093993796409437,0.0700865526704665,"0.11890359168241967","9.7744360902255634E-2",0.200958736723376,0.143339666455563,"0.25614366729678639","0.15037593984962405",0.294388570354357,0.257124762507916,"0.29073724007561436","0.40601503759398494",0.239966162233293,0.27823516993878,"0.2274102079395085","0.23558897243107768",0.170692734279538,0.251213848427275,"0.10680529300567108","0.11027568922305764",6101,0.222997916590519,"123",2148,0.334683702087878,1525,0.320512820512821,0.242091883057926,0.158074720013679,0.303566272018481,"0.46256529309344169",0.169195593431719,0.369703389830508,0.0985845542587534,0.195,0.085,"0.27700000000000002","0.46199999999999997",0.38,0.236,"0.41299999999999998","0.443"
"130","TALBOT",532,0,0,80,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,3,5.6390977443609,0.666666666666667,0.333333333333333,0,1,0,NA,NA,NA,NA,32,0.875,NA,NA,NA,0.888888888888889,0.842105263157895,0.864864864864865,0.34375,45163,131,48065,111,51512,"38750","-",0.0858944050433412,0.0788461538461538,"9.2733564013840836E-2","0",0.178486997635934,0.172115384615385,"0.18961937716262975","0",0.245074862096139,0.224038461538462,"0.26920415224913496","0",0.319542947202522,0.328846153846154,"0.31487889273356401","0",0.171000788022065,0.196153846153846,"0.13356401384083044","1",1192,0.207882804325078,"106",327,0.354663774403471,242,0.351744186046512,0.184082201323581,0.188751597784406,0.181538461538462,"0",0.171008684034736,0.349030470914127,0.0824742268041237,0.151,0.165,"0.14299999999999999","0",0.291,0.451,"0.26100000000000001","-"
"131","TALIAFERRO",164,0,0,80,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,1,NA,42138,147,45881,126,62656,"41065","-",0.0528771384136858,0.0416666666666667,"7.1005917159763315E-2","0",0.139968895800933,0.15,"0.14792899408284024","0",0.379471228615863,0.220833333333333,"0.55621301775147924","0",0.317262830482115,0.379166666666667,"0.16272189349112426","1",0.110419906687403,0.208333333333333,"6.2130177514792898E-2","0",315,0.199619771863118,"101",88,0.306620209059233,66,0.306976744186047,0.188725490196078,0.0887772194304858,0.263990267639903,"0",0.209251101321586,0.112745098039216,0.0945945945945946,0.228,0.038,"0.374","0",0.243,0,"0.30099999999999999","-"
"132","TATTNALL",2897,1,0.345184673800483,117,1,0,0,1,1,1,0,NA,NA,NA,NA,5,1.72592336900242,0.2,0.8,0,0.8,2,0,1,0,0.5,219,0.9,0.892561983471074,0.9375,NA,0.964285714285714,0.853846153846154,0.90495867768595,0.452054794520548,47401,114,51868,92,59610,"29685","41838",0.0793167372881356,0.0867414875404223,"4.3853342918763479E-2","0.13276492082825822",0.159030720338983,0.128590450827468,"0.29187634795111428","9.9878197320341047E-2",0.235037076271186,0.208483926193647,"0.29331416247304098","0.3276492082825822",0.319385593220339,0.305497431995435,"0.304097771387491","0.36053593179049936",0.207229872881356,0.270686703443028,"6.6858375269590223E-2","7.9171741778319121E-2",4732,0.235165490507902,"135",1382,0.286246893123447,1019,0.283212896053363,0.200591808129575,0.16594062600839,0.236914600550964,"0.33582089552238809",0.221944357611754,0.426268373636795,0.0467811158798283,0.136,0.106,"0.20200000000000004","0.27900000000000003",0.254,0.215,"0.317","0.29799999999999999"
"133","TAYLOR",888,0,0,80,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,3,3.37837837837838,0,1,0,0.666666666666667,0,NA,NA,NA,NA,82,0.923076923076923,0.915254237288136,NA,NA,0.975,0.877551020408163,0.921348314606742,0.469135802469136,44035,139,40727,145,49269,"26314","-",0.142716535433071,0.148068669527897,"0.12489233419465978","0",0.203740157480315,0.109978540772532,"0.35745047372954347","0",0.25492125984252,0.252145922746781,"0.26442721791558998","0",0.22244094488189,0.254828326180258,"0.17484926787252369","0",0.176181102362205,0.234978540772532,"7.8380706287683038E-2","1",1708,0.224795998947091,"125",495,0.334685598377282,347,0.314882032667877,0.289625360230548,0.252142534957149,0.334012219959267,"0",0.205559146735617,0.443074691805656,0.0677966101694915,0.185,0.146,"0.247","0",0.352,0.537,"0.28900000000000003","-"
"134","TELFAIR",1057,3,2.83822138126774,158,0.666666666666667,0.333333333333333,0,0,3,1,0,NA,NA,NA,NA,7,6.62251655629139,0.714285714285714,0.285714285714286,0,0.142857142857143,0,NA,NA,NA,NA,83,0.866666666666667,0.837209302325581,NA,NA,0.902439024390244,0.821428571428571,0.855670103092783,0.452380952380952,41547,149,41801,142,46159,"36250","60824",0.0922659430122117,0.0672348484848485,"0.14285714285714285","0",0.255088195386703,0.259943181818182,"0.25187969924812031","0",0.217435549525102,0.211174242424242,"0.23057644110275688","0.12987012987012986",0.296472184531886,0.297348484848485,"0.30827067669172931","0.75324675324675328",0.138738127544098,0.164299242424242,"6.6416040100250623E-2","0.11688311688311688",2834,0.306113631453878,"157",647,0.349918875067604,451,0.33235077376566,0.313423891330403,0.210312075983718,0.34348239771646,"0.78453038674033149",0.207700101317123,0.289703315881326,0.129392971246006,0.186,0.186,"0.16500000000000001","0.14700000000000002",0.402,0.591,"0.23499999999999999","-"
"135","TERRELL",1102,0,0,80,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,4,3.62976406533575,0,0.75,0,0.75,2,0,0.5,0,0.5,84,1,NA,NA,NA,0.976190476190476,0.977272727272727,0.976744186046512,0.285714285714286,53281,76,43507,136,67212,"31350","92882",0.115454545454545,0.0216783216783217,"0.19807583474816073","0",0.164545454545455,0.103496503496503,"0.22184493491794002","4.1095890410958902E-2",0.244545454545455,0.21958041958042,"0.24900962082625919","0.35616438356164382",0.294545454545455,0.375524475524476,"0.22297679683078664","0.52054794520547942",0.180909090909091,0.27972027972028,"0.10809281267685342","8.2191780821917804E-2",2462,0.291567977261961,"156",897,0.476620616365569,680,0.475857242827152,0.297825836880248,0.0512903225806452,0.451029926156238,"8.1632653061224483E-2",0.179637214745465,0.514229636898921,0.0671736375158428,0.249,0.042,"0.40600000000000003","4.1000000000000002E-2",0.447,0.289,"0.48400000000000004","0"
"136","THOMAS",6154,0,0,80,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,8,1.29996750081248,0,1,0,0.625,1,0,1,0,0,339,0.935483870967742,0.952879581151832,0.925925925925926,NA,0.97752808988764,0.916666666666667,0.946927374301676,0.395894428152493,52236,82,55958,67,65972,"36899","43794",0.0500880669308675,0.0307033527696793,"8.438424412268411E-2","0.10479573712255773",0.158795684720387,0.109784985422741,"0.25175151798225126","5.8614564831261103E-2",0.251210920299428,0.243622448979592,"0.25938035186050135","0.53996447602131437",0.281263760457948,0.294278425655977,"0.24661373190098085","0.11012433392539965",0.258641567591369,0.321610787172012,"0.15787015413358244","0.18650088809946713",8921,0.198121169050369,"99",2829,0.268100833965125,2245,0.282995083827052,0.18685366827926,0.115005641218503,0.303244438982426,"0.32959011791128578",0.106810569408262,0.336283185840708,0.0519217801753203,0.155,0.094,"0.26200000000000001","0.41",0.354,0.283,"0.38600000000000001","0.81800000000000006"
"137","TIFT",5983,6,1.00284138392111,147,0,0.833333333333333,0,1,6,1,0,NA,NA,NA,NA,38,6.3513287648337,0.236842105263158,0.605263157894737,0.157894736842105,0.894736842105263,9,0.333333333333333,0.555555555555556,0.111111111111111,0.888888888888889,497,0.943820224719101,0.943127962085308,0.966942148760331,NA,0.946428571428571,0.954732510288066,0.950286806883365,0.357429718875502,52962,78,52561,86,62617,"34464","58448",0.0570198329853862,0.0423370025402202,"9.0165796048148991E-2","7.2886297376093293E-4",0.174386743215031,0.134102455546147,"0.27095162389280036","5.7580174927113703E-2",0.259068371607516,0.24608382726503,"0.29184646831705657","0.33527696793002915",0.271007306889353,0.314987298899238,"0.20349761526232116","0.3425655976676385",0.238517745302714,0.262489415749365,"0.14353849647967296","0.26384839650145775",6697,0.165911061563235,"77",2392,0.235201573254671,1764,0.232779097387173,0.209604433597722,0.143761902652908,0.309433637459115,"0.26039818647742952",0.108330589397432,0.255308995466476,0.0229724330803036,0.161,0.104,"0.312","0.15200000000000002",0.316,0.204,"0.47900000000000004","0.16499999999999998"
"138","TOOMBS",3948,0,0,80,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,7,1.77304964539007,0.142857142857143,0.714285714285714,0.142857142857143,1,2,0,1,0,1,180,0.971428571428571,0.943396226415094,0.951219512195122,NA,1,0.918181818181818,0.952380952380952,0.447513812154696,45125,132,47310,116,51422,"26142","45359",0.0963707197047365,0.0589713272243571,"0.16770186335403728","0.19311193111931119",0.17746565511585,0.141294708838309,"0.31199235547061632","6.8880688806888066E-2",0.241746975599754,0.290570499556607,"0.1557572861920688","0.3837638376383764",0.273528808693869,0.254507833284067,"0.29049211657907309","0.23985239852398524",0.21088784088579,0.25465563109666,"7.4056378404204495E-2","0.11439114391143912",5593,0.211455576559546,"111",1955,0.280206392432277,1384,0.27105366235801,0.217374896218583,0.127384796008218,0.461501825686617,"0.23934527486102533",0.1536866359447,0.265901981230448,0.0504082357117501,0.194,0.105,"0.46100000000000008","0.156",0.464,0.334,"0.61399999999999999","0.17899999999999999"
